id,Provider ID,Measure ID,Measure Name,Score,n_score,sample
,340147,VTE_6,Hospital acquired potentially preventable venous thromboembolism,6,0.4,
,341329,OP_5,Median Time to ECG,6,0.352941176,
,340001,OP_22,Left before being seen,5,0.625,
,340050,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",5,0.151515152,
,340064,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",5,0.151515152,
,340090,OP_5,Median Time to ECG,5,0.294117647,
,340131,VTE_6,Hospital acquired potentially preventable venous thromboembolism,5,0.333333333,
,340133,OP_5,Median Time to ECG,5,0.294117647,
,340173,OP_5,Median Time to ECG,5,0.294117647,
,341324,OP_5,Median Time to ECG,5,0.294117647,
,340002,OP_22,Left before being seen,4,0.5,
,340013,OP_5,Median Time to ECG,4,0.235294118,
,340015,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",4,0.121212121,
,340017,OP_22,Left before being seen,4,0.5,
,340021,OP_5,Median Time to ECG,4,0.235294118,
,340032,OP_22,Left before being seen,4,0.5,
,340039,OP_5,Median Time to ECG,4,0.235294118,
,340040,OP_22,Left before being seen,4,0.5,
,340050,VTE_6,Hospital acquired potentially preventable venous thromboembolism,4,0.266666667,
,340061,OP_22,Left before being seen,4,0.5,
,340064,OP_5,Median Time to ECG,4,0.235294118,
,340084,OP_5,Median Time to ECG,4,0.235294118,
,340085,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",4,0.121212121,
,340087,OP_22,Left before being seen,4,0.5,
,340097,OP_5,Median Time to ECG,4,0.235294118,
,340113,OP_22,Left before being seen,4,0.5,
,340116,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",4,0.121212121,
,340123,OP_22,Left before being seen,4,0.5,
,340130,OP_5,Median Time to ECG,4,0.235294118,
,340133,OP_22,Left before being seen,4,0.5,
,340141,VTE_6,Hospital acquired potentially preventable venous thromboembolism,4,0.266666667,
,340143,OP_22,Left before being seen,4,0.5,
,340151,OP_22,Left before being seen,4,0.5,
,340171,OP_5,Median Time to ECG,4,0.235294118,
,340171,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",4,0.121212121,
,341328,OP_22,Left before being seen,4,0.5,
,340001,VTE_6,Hospital acquired potentially preventable venous thromboembolism,3,0.2,
,340004,OP_22,Left before being seen,3,0.375,
,340008,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,340013,OP_22,Left before being seen,3,0.375,
,340017,OP_5,Median Time to ECG,3,0.176470588,
,340027,OP_22,Left before being seen,3,0.375,
,340030,VTE_6,Hospital acquired potentially preventable venous thromboembolism,3,0.2,
,340042,OP_22,Left before being seen,3,0.375,
,340047,OP_22,Left before being seen,3,0.375,
,340051,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,340053,OP_22,Left before being seen,3,0.375,
,340061,VTE_6,Hospital acquired potentially preventable venous thromboembolism,3,0.2,
,340069,OP_22,Left before being seen,3,0.375,
,340070,OP_22,Left before being seen,3,0.375,
,340071,OP_22,Left before being seen,3,0.375,
,340075,OP_22,Left before being seen,3,0.375,
,340085,OP_22,Left before being seen,3,0.375,
,340090,OP_22,Left before being seen,3,0.375,
,340090,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,340098,OP_22,Left before being seen,3,0.375,
,340107,OP_22,Left before being seen,3,0.375,
,340115,OP_22,Left before being seen,3,0.375,
,340126,OP_22,Left before being seen,3,0.375,
,340141,OP_22,Left before being seen,3,0.375,
,340147,OP_22,Left before being seen,3,0.375,
,340155,OP_22,Left before being seen,3,0.375,
,340166,OP_22,Left before being seen,3,0.375,
,340173,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,340186,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,341324,OP_22,Left before being seen,3,0.375,
,341324,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,0.090909091,
,340001,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340003,OP_22,Left before being seen,2,0.25,
,340008,OP_22,Left before being seen,2,0.25,
,340010,OP_22,Left before being seen,2,0.25,
,340014,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340015,OP_22,Left before being seen,2,0.25,
,340015,OP_5,Median Time to ECG,2,0.117647059,
,340020,OP_22,Left before being seen,2,0.25,
,340039,OP_22,Left before being seen,2,0.25,
,340040,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340041,OP_22,Left before being seen,2,0.25,
,340051,OP_22,Left before being seen,2,0.25,
,340060,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340068,OP_22,Left before being seen,2,0.25,
,340070,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340071,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340084,OP_22,Left before being seen,2,0.25,
,340091,OP_22,Left before being seen,2,0.25,
,340096,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340098,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340106,OP_22,Left before being seen,2,0.25,
,340109,OP_22,Left before being seen,2,0.25,
,340109,OP_5,Median Time to ECG,2,0.117647059,
,340109,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340113,VTE_6,Hospital acquired potentially preventable venous thromboembolism,2,0.133333333,
,340114,OP_22,Left before being seen,2,0.25,
,340119,OP_22,Left before being seen,2,0.25,
,340120,OP_22,Left before being seen,2,0.25,
,340126,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340127,OP_22,Left before being seen,2,0.25,
,340129,OP_22,Left before being seen,2,0.25,
,340130,OP_22,Left before being seen,2,0.25,
,340131,OP_22,Left before being seen,2,0.25,
,340132,OP_22,Left before being seen,2,0.25,
,340141,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340142,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340145,OP_22,Left before being seen,2,0.25,
,340151,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,0.060606061,
,340158,OP_22,Left before being seen,2,0.25,
,340159,OP_22,Left before being seen,2,0.25,
,340171,OP_22,Left before being seen,2,0.25,
,340173,OP_22,Left before being seen,2,0.25,
,340183,OP_22,Left before being seen,2,0.25,
,340183,OP_5,Median Time to ECG,2,0.117647059,
,341304,OP_22,Left before being seen,2,0.25,
,340002,VTE_6,Hospital acquired potentially preventable venous thromboembolism,1,0.066666667,
,340004,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340014,OP_22,Left before being seen,1,0.125,
,340014,OP_5,Median Time to ECG,1,0.058823529,
,340016,OP_22,Left before being seen,1,0.125,
,340020,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340021,OP_22,Left before being seen,1,0.125,
,340021,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340023,OP_22,Left before being seen,1,0.125,
,340024,OP_22,Left before being seen,1,0.125,
,340037,OP_22,Left before being seen,1,0.125,
,340042,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340047,VTE_6,Hospital acquired potentially preventable venous thromboembolism,1,0.066666667,
,340053,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340060,OP_22,Left before being seen,1,0.125,
,340064,OP_22,Left before being seen,1,0.125,
,340073,OP_22,Left before being seen,1,0.125,
,340075,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340096,OP_22,Left before being seen,1,0.125,
,340099,OP_22,Left before being seen,1,0.125,
,340113,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340116,OP_22,Left before being seen,1,0.125,
,340129,OP_5,Median Time to ECG,1,0.058823529,
,340131,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",1,0.03030303,
,340142,OP_22,Left before being seen,1,0.125,
,340144,OP_22,Left before being seen,1,0.125,
,340184,OP_22,Left before being seen,1,0.125,
,341318,OP_22,Left before being seen,1,0.125,
,341319,OP_22,Left before being seen,1,0.125,
,341326,OP_22,Left before being seen,1,0.125,
,341327,OP_5,Median Time to ECG,1,0.058823529,
,341329,OP_22,Left before being seen,1,0.125,
,340002,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340003,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340010,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340010,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340013,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340014,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340015,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340016,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340017,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340023,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340024,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340027,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340027,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340028,OP_22,Left before being seen,0,0,
,340028,OP_5,Median Time to ECG,0,0,
,340028,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340030,OP_23,Head CT results,0,0,
,340030,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340032,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340032,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340039,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340040,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340041,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340053,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340061,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340069,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340069,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340070,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340073,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340085,OP_5,Median Time to ECG,0,0,
,340087,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340091,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340091,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340097,OP_22,Left before being seen,0,0,
,340097,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340098,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340099,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340107,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340114,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340115,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340116,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340119,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340120,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340123,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340129,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340130,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340133,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340142,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340143,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340144,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340145,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340147,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340151,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340155,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340158,OP_5,Median Time to ECG,0,0,
,340158,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340166,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340173,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340183,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340183,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,0,
,340184,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,340187,OP_22,Left before being seen,0,0,
,341315,ED_2b,ED2,0,0,
,341318,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,341326,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
,341329,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,0,
